CustomerID,MesReferencia,LoginsMensais,TicketsSuporte,NPS
C01016,2024-12-01,17,0,6
C01017,2024-01-01,21,0,6
C01017,2024-06-01,19,1,8
C01017,2024-12-01,21,0,6
C01017,2024-08-01,29,2,6
C01017,2024-03-01,24,1,7
C01017,2024-05-01,21,0,6
C01017,2024-04-01,18,2,6
C01017,2024-02-01,27,1,8
C01017,2024-07-01,18,0,10
C01017,2024-09-01,23,0,9
C01018,2024-12-01,20,0,8
C01018,2024-11-01,22,0,7
C01018,2024-01-01,19,2,4
C01018,2024-05-01,27,0,6
C01018,2024-04-01,21,0,4
C01018,2024-08-01,21,1,10
C01018,2024-02-01,25,0,4
C01018,2024-07-01,18,1,5
C01019,2024-04-01,15,1,10
C01019,2024-11-01,30,1,6
C01019,2024-06-01,21,0,6
C01019,2024-05-01,20,1,4
C01019,2024-08-01,15,1,6
C01019,2024-07-01,24,2,8
C01019,2024-12-01,14,1,8
C01019,2024-01-01,23,2,7
C01019,2024-02-01,25,0,7
C01019,2024-03-01,16,2,2
C01019,2024-09-01,12,1,7
C01020,2024-05-01,24,0,3
C01020,2024-02-01,15,1,9
C01020,2024-07-01,17,2,6
C01020,2024-01-01,14,1,5
C01020,2024-11-01,25,2,5
C01020,2024-12-01,25,3,4
C01021,2024-07-01,19,2,5
C01021,2024-10-01,14,0,5
C01021,2024-05-01,24,0,8
C01021,2024-09-01,21,0,6
C01021,2024-12-01,25,1,7
C01021,2024-08-01,21,1,10
C01021,2024-11-01,15,1,4
C01021,2024-03-01,19,1,4
C01021,2024-06-01,15,0,7
C01021,2024-04-01,26,1,5
C01021,2024-02-01,26,1,3
C01022,2024-10-01,20,2,7
C01022,2024-11-01,25,4,2
C01022,2024-07-01,20,1,6
C01022,2024-05-01,17,0,10
C01022,2024-03-01,16,0,9
C01022,2024-08-01,21,0,8
C01022,2024-04-01,22,3,7
C01022,2024-01-01,24,3,7
C01022,2024-02-01,16,0,9
C01022,2024-12-01,16,2,7
C01022,2024-09-01,12,0,9
C01022,2024-06-01,31,0,3
C01023,2024-12-01,31,3,8
C01023,2024-01-01,14,2,8
C01023,2024-04-01,21,1,8
C01023,2024-03-01,16,2,8
C01023,2024-08-01,13,0,6
C01023,2024-07-01,21,0,5
C01024,2024-04-01,16,1,5
C01024,2024-06-01,21,0,7
C01024,2024-05-01,16,0,6
C01024,2024-12-01,29,0,6
C01024,2024-11-01,19,1,10
C01024,2024-01-01,18,0,5
C01024,2024-02-01,24,1,5
C01024,2024-08-01,18,1,3
C01024,2024-10-01,21,0,7
C01025,2024-01-01,19,0,9
C01025,2024-09-01,19,1,10
C01025,2024-10-01,19,1,7
C01025,2024-08-01,25,1,4
C01025,2024-11-01,19,2,9
C01025,2024-03-01,23,3,5
C01026,2024-08-01,19,1,5
C01026,2024-03-01,16,3,8
C01026,2024-10-01,22,0,5
C01026,2024-05-01,18,1,9
C01026,2024-02-01,19,2,2
C01026,2024-04-01,20,1,7
C01027,2024-06-01,23,0,9
C01027,2024-03-01,21,1,8
C01027,2024-05-01,16,1,6
C01027,2024-01-01,24,1,10
C01027,2024-10-01,27,0,8
C01027,2024-09-01,23,1,6
C01027,2024-08-01,24,1,10
C01027,2024-02-01,20,0,8
C01028,2024-02-01,17,1,7
C01028,2024-11-01,15,0,7
C01028,2024-09-01,20,2,3
C01028,2024-06-01,20,0,6
C01028,2024-08-01,12,1,4
C01028,2024-04-01,14,1,7
C01029,2024-10-01,18,0,1
C01029,2024-04-01,23,1,9
C01029,2024-07-01,14,0,6
C01029,2024-08-01,26,1,4
C01029,2024-05-01,24,0,7
C01029,2024-06-01,17,1,8
C01029,2024-02-01,12,3,5
C01029,2024-01-01,16,1,7
C01029,2024-03-01,17,0,6
C01030,2024-01-01,13,0,10
C01030,2024-10-01,15,1,6
C01030,2024-08-01,19,0,5
C01030,2024-02-01,15,0,5
C01030,2024-11-01,25,0,7
C01030,2024-05-01,23,1,6
C01030,2024-07-01,19,2,5
C01030,2024-12-01,22,0,9
C01031,2024-05-01,29,1,9
C01031,2024-03-01,23,0,6
C01031,2024-02-01,20,3,7
C01031,2024-06-01,20,0,9
C01031,2024-07-01,26,1,6
C01031,2024-12-01,23,2,7
C01031,2024-09-01,20,1,6
C01031,2024-11-01,22,1,7
C01031,2024-08-01,18,0,9
C01032,2024-09-01,25,1,3
C01032,2024-05-01,26,0,6
C01032,2024-08-01,13,2,9
C01032,2024-12-01,19,1,6
C01032,2024-07-01,17,2,7
C01032,2024-03-01,19,0,4
C01032,2024-06-01,16,1,7
C01032,2024-01-01,14,2,8
C01032,2024-10-01,20,0,9
C01032,2024-11-01,15,0,10
C01032,2024-04-01,15,0,8
C01033,2024-04-01,24,0,7
C01033,2024-05-01,18,0,7
C01033,2024-08-01,10,2,6
C01033,2024-03-01,18,0,3
C01033,2024-02-01,17,0,4
C01033,2024-11-01,16,2,9
C01033,2024-07-01,15,0,6
C01033,2024-06-01,22,3,3
C01033,2024-01-01,20,2,5
C01033,2024-10-01,17,2,5
C01033,2024-12-01,25,2,6
C01033,2024-09-01,11,0,5
C01034,2024-07-01,20,2,7
C01034,2024-09-01,20,1,5
C01034,2024-03-01,17,2,3
C01034,2024-02-01,23,1,10
C01034,2024-10-01,20,1,6
C01034,2024-04-01,22,0,8
C01034,2024-01-01,15,3,6
C01034,2024-08-01,19,1,5
C01035,2024-06-01,21,1,6
C01035,2024-04-01,13,1,8
C01035,2024-02-01,24,2,7
C01035,2024-03-01,24,0,6
C01035,2024-10-01,25,2,7
C01035,2024-01-01,17,2,9
C01035,2024-08-01,16,1,6
C01036,2024-07-01,26,1,6
C01036,2024-09-01,20,1,4
C01036,2024-05-01,25,0,8
C01036,2024-10-01,26,3,7
C01036,2024-03-01,18,0,7
C01036,2024-11-01,17,0,6
C01036,2024-06-01,19,0,5
C01037,2024-04-01,22,3,8
C01037,2024-12-01,24,1,9
C01037,2024-05-01,16,0,7
C01037,2024-03-01,22,1,6
C01037,2024-08-01,24,1,7
C01037,2024-01-01,13,2,5
C01037,2024-10-01,13,2,4
C01037,2024-06-01,15,2,10
C01037,2024-11-01,16,1,4
C01038,2024-08-01,23,2,10
C01038,2024-09-01,20,0,10
C01038,2024-10-01,20,1,7
C01038,2024-07-01,23,1,8
C01038,2024-02-01,17,0,8
C01038,2024-04-01,25,3,5
C01038,2024-05-01,14,1,10
C01038,2024-06-01,23,1,9
C01038,2024-01-01,25,0,6
C01038,2024-03-01,19,1,3
C01038,2024-12-01,21,3,10
C01039,2024-08-01,26,0,8
C01039,2024-04-01,23,0,6
C01039,2024-05-01,19,0,6
C01039,2024-01-01,26,1,4
C01039,2024-03-01,20,2,10
C01039,2024-10-01,26,1,7
C01040,2024-07-01,15,2,7
C01040,2024-12-01,25,1,6
C01040,2024-06-01,15,1,7
C01040,2024-09-01,18,1,5
C01040,2024-01-01,21,3,7
C01040,2024-03-01,12,1,6
C01041,2024-01-01,22,1,5
C01041,2024-02-01,18,0,7
C01041,2024-04-01,21,0,5
C01041,2024-07-01,22,1,4
C01041,2024-09-01,14,1,6
C01041,2024-11-01,19,0,8
C01041,2024-10-01,20,0,8
C01042,2024-01-01,21,0,5
C01042,2024-04-01,24,1,7
C01042,2024-05-01,26,1,5
C01042,2024-07-01,16,2,2
C01042,2024-10-01,24,0,7
C01042,2024-02-01,25,1,7
C01042,2024-11-01,15,1,7
C01042,2024-08-01,22,2,8
C01043,2024-05-01,19,1,9
C01043,2024-03-01,15,1,5
C01043,2024-02-01,22,1,8
C01043,2024-07-01,17,1,5
C01043,2024-12-01,17,0,8
C01043,2024-09-01,23,1,5
C01043,2024-08-01,19,1,5
C01043,2024-11-01,23,1,3
C01043,2024-01-01,23,0,5
C01043,2024-04-01,11,0,3
C01043,2024-06-01,16,2,7
C01044,2024-02-01,24,0,5
C01044,2024-11-01,26,1,8
C01044,2024-01-01,18,0,10
C01044,2024-04-01,17,0,3
C01044,2024-08-01,18,2,6
C01044,2024-07-01,19,0,7
C01044,2024-03-01,25,1,3
C01044,2024-09-01,14,0,8
C01044,2024-05-01,15,2,6
C01044,2024-10-01,20,2,8
C01044,2024-12-01,25,0,8
C01044,2024-06-01,15,2,9
C01045,2024-10-01,19,2,8
C01045,2024-05-01,20,2,6
C01045,2024-01-01,20,0,6
C01045,2024-07-01,12,0,9
C01045,2024-11-01,23,1,5
C01045,2024-06-01,23,0,7
C01045,2024-09-01,25,1,4
C01046,2024-12-01,27,1,7
C01046,2024-03-01,20,1,7
C01046,2024-09-01,24,2,7
C01046,2024-08-01,26,1,9
C01046,2024-07-01,20,0,3
C01046,2024-10-01,15,1,7
C01046,2024-11-01,19,2,4
C01046,2024-06-01,20,3,9
C01046,2024-02-01,26,0,6
C01047,2024-12-01,20,1,4
C01047,2024-09-01,23,1,8
C01047,2024-07-01,26,0,8
C01047,2024-01-01,15,0,5
C01047,2024-11-01,24,1,10
C01047,2024-03-01,16,0,8
C01047,2024-04-01,18,2,3
C01047,2024-06-01,20,0,4
C01047,2024-02-01,20,0,6
C01048,2024-07-01,21,0,5
C01048,2024-01-01,16,1,6
C01048,2024-08-01,12,0,4
C01048,2024-03-01,26,1,6
C01048,2024-02-01,15,2,5
C01048,2024-06-01,20,1,5
C01048,2024-12-01,19,0,8
C01048,2024-10-01,20,1,5
C01049,2024-02-01,19,0,8
C01049,2024-07-01,15,0,5
C01049,2024-04-01,18,1,7
C01049,2024-01-01,13,1,7
C01049,2024-06-01,23,1,8
C01049,2024-08-01,19,2,5
C01049,2024-05-01,17,1,7
C01049,2024-09-01,19,1,5
C01049,2024-03-01,17,0,5
C01049,2024-11-01,27,3,6
C01049,2024-10-01,24,3,7
C01049,2024-12-01,19,0,10
C01050,2024-07-01,31,2,9
C01050,2024-03-01,14,0,8
C01050,2024-10-01,22,0,8
C01050,2024-02-01,25,1,6
C01050,2024-12-01,18,2,6
C01050,2024-09-01,19,1,9
C01050,2024-06-01,22,1,3
C01050,2024-08-01,22,0,5
C01051,2024-01-01,15,1,6
C01051,2024-07-01,23,0,4
C01051,2024-03-01,12,2,10
C01051,2024-04-01,21,0,8
C01051,2024-05-01,18,2,10
C01051,2024-02-01,24,1,6
C01051,2024-11-01,18,0,7
C01051,2024-12-01,26,0,5
C01052,2024-06-01,22,1,8
C01052,2024-09-01,23,0,6
C01052,2024-10-01,21,1,6
C01052,2024-01-01,18,2,4
C01052,2024-03-01,12,2,6
C01052,2024-08-01,19,0,5
C01052,2024-04-01,21,3,5
C01052,2024-07-01,16,1,6
C01052,2024-02-01,18,0,6
C01052,2024-05-01,25,0,5
C01053,2024-09-01,22,0,6
C01053,2024-06-01,23,3,5
C01053,2024-01-01,16,2,6
C01053,2024-03-01,18,1,7
C01053,2024-04-01,25,0,5
C01053,2024-07-01,24,3,6
C01053,2024-12-01,15,2,6
C01053,2024-10-01,18,4,7
C01053,2024-11-01,32,0,8
C01053,2024-08-01,16,0,6
C01054,2024-01-01,25,1,5
C01054,2024-07-01,13,0,9
C01054,2024-02-01,23,2,10
C01054,2024-11-01,20,2,3
C01054,2024-05-01,18,1,7
C01054,2024-03-01,33,0,7
C01054,2024-12-01,24,2,7
C01054,2024-09-01,22,0,8
C01054,2024-08-01,16,1,4
C01055,2024-01-01,21,0,7
C01055,2024-07-01,14,0,7
C01055,2024-08-01,13,1,7
C01055,2024-04-01,22,4,10
C01055,2024-11-01,16,0,7
C01055,2024-03-01,30,1,3
C01055,2024-02-01,24,0,8
C01055,2024-06-01,24,1,7
C01056,2024-07-01,23,0,10
C01056,2024-05-01,16,1,6
C01056,2024-11-01,20,2,8
C01056,2024-03-01,23,0,9
C01056,2024-01-01,19,2,5
C01056,2024-06-01,25,1,7
C01056,2024-12-01,24,0,6
C01057,2024-09-01,21,1,7
C01057,2024-08-01,17,0,6
C01057,2024-10-01,20,0,6
C01057,2024-06-01,16,1,6
C01057,2024-07-01,17,1,7
C01057,2024-12-01,16,1,8
C01057,2024-11-01,27,0,7
C01058,2024-12-01,24,0,7
C01058,2024-08-01,21,2,6
C01058,2024-10-01,17,2,6
C01058,2024-02-01,14,0,5
C01058,2024-05-01,24,1,7
C01058,2024-04-01,20,1,7
C01058,2024-11-01,22,0,4
C01058,2024-03-01,16,3,6
C01059,2024-07-01,15,3,6
C01059,2024-09-01,18,1,8
C01059,2024-12-01,11,2,4
C01059,2024-04-01,20,0,7
C01059,2024-02-01,18,1,4
C01059,2024-10-01,29,1,8
C01059,2024-06-01,26,2,8
C01060,2024-11-01,19,2,4
C01060,2024-05-01,16,4,8
C01060,2024-08-01,27,1,7
C01060,2024-07-01,18,0,6
C01060,2024-10-01,20,1,2
C01060,2024-06-01,13,1,4
C01060,2024-03-01,16,0,8
C01061,2024-07-01,28,3,8
C01061,2024-03-01,8,1,7
C01061,2024-04-01,21,1,5
C01061,2024-09-01,18,1,9
C01061,2024-02-01,22,2,6
C01061,2024-01-01,21,3,7
C01061,2024-08-01,23,0,8
C01061,2024-05-01,32,0,10
C01061,2024-12-01,20,0,6
C01062,2024-07-01,9,0,8
C01062,2024-10-01,27,0,7
C01062,2024-12-01,16,0,6
C01062,2024-11-01,20,0,3
C01062,2024-08-01,25,0,5
C01062,2024-04-01,16,0,4
C01062,2024-03-01,13,1,8
C01062,2024-06-01,18,1,7
C01063,2024-05-01,21,1,6
C01063,2024-06-01,23,1,4
C01063,2024-03-01,16,1,10
C01063,2024-09-01,31,0,7
C01063,2024-12-01,24,0,5
C01063,2024-04-01,19,1,6
C01063,2024-10-01,18,0,6
C01064,2024-01-01,19,0,8
C01064,2024-08-01,21,0,7
C01064,2024-10-01,14,2,6
C01064,2024-09-01,14,2,2
C01064,2024-02-01,13,2,6
C01064,2024-11-01,15,0,6
C01064,2024-03-01,23,2,5
C01064,2024-12-01,24,1,8
C01065,2024-02-01,16,1,4
C01065,2024-11-01,20,2,4
C01065,2024-01-01,21,0,7
C01065,2024-12-01,22,1,6
C01065,2024-04-01,22,0,8
C01065,2024-03-01,22,2,6
C01065,2024-05-01,10,1,6
C01065,2024-09-01,18,2,6
C01066,2024-09-01,27,2,9
C01066,2024-11-01,23,0,7
C01066,2024-06-01,21,0,5
C01066,2024-08-01,23,2,10
C01066,2024-01-01,14,0,8
C01066,2024-03-01,16,2,8
C01066,2024-02-01,25,0,4
C01067,2024-02-01,25,0,8
C01067,2024-08-01,21,1,9
C01067,2024-03-01,28,1,5
C01067,2024-05-01,17,3,5
C01067,2024-09-01,16,3,4
C01067,2024-10-01,21,1,10
C01067,2024-06-01,16,3,6
C01068,2024-11-01,21,1,7
C01068,2024-08-01,22,0,6
C01068,2024-06-01,22,1,5
C01068,2024-03-01,24,0,7
C01068,2024-09-01,11,1,5
C01068,2024-01-01,19,1,6
C01068,2024-05-01,12,0,10
C01068,2024-04-01,18,3,6
C01068,2024-10-01,20,1,8
C01068,2024-02-01,16,2,7
C01069,2024-03-01,32,2,4
C01069,2024-07-01,27,2,9
C01069,2024-04-01,23,0,4
C01069,2024-09-01,21,0,8
C01069,2024-08-01,14,0,5
C01069,2024-05-01,15,1,6
C01069,2024-11-01,15,0,3
C01069,2024-02-01,19,1,10
C01069,2024-06-01,21,1,7
C01069,2024-10-01,20,0,5
C01069,2024-01-01,20,1,6
C01070,2024-03-01,20,1,10
C01070,2024-02-01,21,3,3
C01070,2024-04-01,18,1,7
C01070,2024-06-01,23,0,5
C01070,2024-08-01,15,0,5
C01070,2024-05-01,20,2,4
C01070,2024-07-01,15,1,7
C01070,2024-10-01,20,1,3
C01071,2024-06-01,25,2,8
C01071,2024-01-01,14,0,6
C01071,2024-02-01,24,0,6
C01071,2024-10-01,16,1,10
C01071,2024-05-01,11,0,5
C01071,2024-03-01,23,1,5
C01071,2024-08-01,27,0,8
C01071,2024-09-01,26,2,9
C01071,2024-12-01,25,1,4
C01071,2024-11-01,12,2,7
C01071,2024-07-01,23,2,8
C01071,2024-04-01,31,1,6
C01072,2024-04-01,24,1,5
C01072,2024-08-01,22,1,7
C01072,2024-01-01,15,0,10
C01072,2024-03-01,25,1,4
C01072,2024-09-01,18,0,7
C01072,2024-12-01,24,1,6
C01072,2024-10-01,22,0,9
C01072,2024-07-01,20,0,5
C01073,2024-02-01,14,1,6
C01073,2024-06-01,28,0,6
C01073,2024-04-01,30,0,9
C01073,2024-10-01,17,0,5
C01073,2024-09-01,15,1,9
C01073,2024-07-01,17,2,9
C01073,2024-03-01,22,2,7
C01073,2024-11-01,27,0,7
C01073,2024-05-01,13,1,9
C01073,2024-08-01,19,0,7
C01073,2024-01-01,27,1,7
C01073,2024-12-01,12,1,3
C01074,2024-01-01,26,0,7
C01074,2024-05-01,19,1,7
C01074,2024-09-01,22,1,7
C01074,2024-12-01,16,2,6
C01074,2024-07-01,20,0,8
C01074,2024-08-01,25,0,5
C01074,2024-02-01,14,2,4
C01074,2024-04-01,14,2,7
C01074,2024-11-01,23,2,5
C01074,2024-06-01,27,1,8
C01074,2024-10-01,25,2,4
C01074,2024-03-01,21,0,10
C01075,2024-06-01,17,0,8
C01075,2024-11-01,17,0,2
C01075,2024-10-01,25,0,7
C01075,2024-12-01,11,1,7
C01075,2024-02-01,21,0,9
C01075,2024-03-01,20,1,7
C01075,2024-05-01,17,1,6
C01075,2024-09-01,14,0,10
C01075,2024-01-01,18,0,6
C01076,2024-07-01,20,1,7
C01076,2024-04-01,16,0,6
C01076,2024-12-01,12,0,8
C01076,2024-09-01,15,0,8
C01076,2024-06-01,14,0,4
C01076,2024-03-01,16,0,8
C01076,2024-08-01,25,4,6
C01077,2024-02-01,19,0,8
C01077,2024-05-01,24,1,6
C01077,2024-07-01,14,0,6
C01077,2024-01-01,16,2,6
C01077,2024-08-01,20,1,8
C01077,2024-09-01,26,3,9
C01077,2024-12-01,21,2,8
C01077,2024-03-01,20,0,9
C01077,2024-10-01,25,1,3
C01077,2024-04-01,13,1,5
C01078,2024-06-01,19,3,6
C01078,2024-12-01,19,0,7
C01078,2024-07-01,25,0,5
C01078,2024-04-01,20,2,4
C01078,2024-02-01,13,1,5
C01078,2024-09-01,18,2,7
C01078,2024-08-01,13,1,4
C01078,2024-01-01,23,3,10
C01078,2024-11-01,17,0,2
C01078,2024-03-01,22,1,6
C01078,2024-10-01,19,0,8
C01078,2024-05-01,26,1,4
C01079,2024-12-01,20,1,8
C01079,2024-03-01,16,1,6
C01079,2024-10-01,21,2,7
C01079,2024-08-01,18,0,8
C01079,2024-05-01,16,0,5
C01079,2024-06-01,14,1,5
C01079,2024-07-01,16,1,7
C01079,2024-11-01,15,1,7
C01079,2024-04-01,20,0,5
C01080,2024-12-01,23,0,6
C01080,2024-10-01,24,0,3
C01080,2024-05-01,14,1,4
C01080,2024-08-01,19,0,4
C01080,2024-07-01,17,4,6
C01080,2024-04-01,22,0,4
C01080,2024-01-01,18,3,5
C01080,2024-02-01,17,2,7
C01080,2024-09-01,16,3,7
C01081,2024-06-01,17,1,7
C01081,2024-03-01,17,2,6
C01081,2024-10-01,18,1,9
C01081,2024-07-01,23,0,7
C01081,2024-05-01,16,0,5
C01081,2024-08-01,15,1,6
C01081,2024-09-01,27,1,2
C01081,2024-02-01,24,1,8
C01082,2024-10-01,19,1,4
C01082,2024-08-01,28,1,7
C01082,2024-11-01,32,1,6
C01082,2024-05-01,19,0,3
C01082,2024-09-01,16,1,6
C01082,2024-04-01,24,2,4
C01082,2024-06-01,17,1,6
C01082,2024-07-01,23,1,5
C01083,2024-03-01,16,0,8
C01083,2024-11-01,32,0,6
C01083,2024-09-01,13,2,6
C01083,2024-07-01,23,0,9
C01083,2024-12-01,20,1,6
C01083,2024-06-01,18,1,6
C01083,2024-10-01,25,1,6
C01083,2024-04-01,24,4,6
C01083,2024-02-01,23,2,6
C01083,2024-08-01,14,0,4
C01084,2024-02-01,24,1,8
C01084,2024-06-01,15,0,6
C01084,2024-10-01,15,1,3
C01084,2024-08-01,16,0,10
C01084,2024-05-01,24,3,10
C01084,2024-04-01,22,0,7
C01084,2024-09-01,17,2,7
C01084,2024-11-01,18,3,6
C01084,2024-12-01,22,0,7
C01084,2024-07-01,17,1,3
C01084,2024-03-01,27,0,4
C01084,2024-01-01,28,0,8
C01085,2024-05-01,19,1,6
C01085,2024-10-01,19,1,9
C01085,2024-03-01,22,0,9
C01085,2024-02-01,28,1,2
C01085,2024-07-01,12,1,6
C01085,2024-11-01,27,1,5
C01086,2024-12-01,19,1,4
C01086,2024-01-01,16,2,5
C01086,2024-09-01,26,0,9
C01086,2024-11-01,26,0,5
C01086,2024-07-01,9,3,4
C01086,2024-02-01,18,2,8
C01086,2024-06-01,9,0,6
C01086,2024-03-01,17,0,5
C01086,2024-10-01,19,0,6
C01086,2024-04-01,22,2,5
C01086,2024-05-01,18,4,6
C01086,2024-08-01,16,0,5
C01087,2024-12-01,14,0,8
C01087,2024-09-01,18,1,8
C01087,2024-03-01,21,0,1
C01087,2024-04-01,19,1,5
C01087,2024-11-01,25,1,8
C01087,2024-08-01,20,1,9
C01087,2024-10-01,27,0,8
C01088,2024-03-01,21,2,10
C01088,2024-05-01,23,4,9
C01088,2024-04-01,21,0,8
C01088,2024-07-01,17,1,6
C01088,2024-12-01,26,1,7
C01088,2024-11-01,23,0,9
C01088,2024-08-01,21,2,10
C01088,2024-10-01,20,1,8
C01088,2024-01-01,24,0,10
C01088,2024-02-01,20,2,9
C01088,2024-06-01,22,1,8
C01089,2024-08-01,22,0,8
C01089,2024-05-01,23,4,1
C01089,2024-03-01,12,1,7
C01089,2024-10-01,26,1,7
C01089,2024-11-01,21,0,6
C01089,2024-01-01,18,2,9
C01089,2024-02-01,26,1,6
C01090,2024-05-01,21,0,5
C01090,2024-07-01,24,0,6
C01090,2024-12-01,15,0,4
C01090,2024-10-01,15,1,8
C01090,2024-09-01,22,0,5
C01090,2024-03-01,19,1,5
C01090,2024-11-01,20,0,9
C01091,2024-05-01,22,2,5
C01091,2024-07-01,21,0,7
C01091,2024-11-01,18,0,10
C01091,2024-03-01,23,3,9
C01091,2024-06-01,30,0,7
C01091,2024-04-01,16,2,8
C01091,2024-10-01,22,2,10
C01091,2024-01-01,12,1,10
C01091,2024-08-01,22,0,9
C01092,2024-06-01,28,0,7
C01092,2024-10-01,19,3,7
C01092,2024-11-01,24,0,6
C01092,2024-03-01,20,1,4
C01092,2024-05-01,16,0,9
C01092,2024-04-01,22,1,7
C01092,2024-08-01,22,1,7
C01092,2024-02-01,26,0,5
C01092,2024-09-01,23,2,5
C01092,2024-12-01,28,2,6
C01092,2024-07-01,18,1,6
C01093,2024-02-01,21,0,10
C01093,2024-04-01,24,0,7
C01093,2024-06-01,24,2,7
C01093,2024-12-01,24,2,9
C01093,2024-01-01,16,0,9
C01093,2024-08-01,19,1,5
C01093,2024-09-01,20,1,6
C01093,2024-05-01,25,1,7
C01093,2024-03-01,20,2,5
C01094,2024-02-01,10,0,5
C01094,2024-03-01,30,0,5
C01094,2024-07-01,22,0,7
C01094,2024-08-01,20,0,4
C01094,2024-10-01,30,3,6
C01094,2024-01-01,14,3,5
C01094,2024-09-01,23,1,6
C01095,2024-08-01,18,1,6
C01095,2024-03-01,26,2,8
C01095,2024-04-01,25,0,6
C01095,2024-02-01,21,1,8
C01095,2024-06-01,17,1,4
C01095,2024-09-01,27,0,5
C01095,2024-07-01,18,2,6
C01095,2024-01-01,21,2,10
C01095,2024-10-01,15,0,5
C01095,2024-11-01,19,0,6
C01095,2024-05-01,20,0,6
C01096,2024-08-01,20,0,5
C01096,2024-12-01,20,0,10
C01096,2024-06-01,20,3,10
C01096,2024-09-01,21,2,6
C01096,2024-07-01,19,2,8
C01096,2024-04-01,20,2,8
C01096,2024-03-01,20,1,8
C01096,2024-02-01,19,0,9
C01096,2024-11-01,16,0,6
C01096,2024-10-01,13,0,6
C01096,2024-05-01,16,0,9
C01097,2024-06-01,23,1,6
C01097,2024-07-01,21,2,7
C01097,2024-01-01,23,0,9
C01097,2024-08-01,18,0,3
C01097,2024-11-01,20,1,4
C01097,2024-03-01,22,1,6
C01097,2024-04-01,15,0,10
C01097,2024-09-01,22,3,4
C01097,2024-10-01,16,0,6
C01097,2024-05-01,20,0,6
C01097,2024-12-01,21,0,7
C01098,2024-02-01,16,0,4
C01098,2024-09-01,19,2,7
C01098,2024-07-01,18,2,6
C01098,2024-12-01,17,4,3
C01098,2024-10-01,23,0,8
C01098,2024-05-01,24,1,7
C01098,2024-11-01,27,0,8
C01098,2024-01-01,16,2,8
C01098,2024-04-01,20,0,6
C01099,2024-04-01,25,1,8
C01099,2024-09-01,25,1,7
C01099,2024-06-01,14,0,8
C01099,2024-02-01,24,0,6
C01099,2024-10-01,20,1,8
C01099,2024-01-01,18,0,10
C01099,2024-03-01,15,0,5
C01100,2024-02-01,10,2,7
C01100,2024-08-01,22,2,4
C01100,2024-10-01,21,1,8
C01100,2024-07-01,23,0,5
C01100,2024-01-01,20,1,3
C01100,2024-05-01,19,0,7
C01100,2024-09-01,17,0,9
C01100,2024-12-01,23,1,10
C01101,2024-03-01,17,0,8
C01101,2024-06-01,15,0,9
C01101,2024-07-01,17,1,5
C01101,2024-01-01,23,1,5
C01101,2024-02-01,21,3,10
C01101,2024-10-01,24,0,8
C01101,2024-08-01,17,0,10
C01101,2024-12-01,16,1,7
C01101,2024-11-01,20,1,7
C01101,2024-09-01,27,1,2
C01102,2024-01-01,15,1,5
C01102,2024-09-01,19,1,10
C01102,2024-07-01,10,3,6
C01102,2024-11-01,14,2,8
C01102,2024-03-01,30,0,5
C01102,2024-10-01,14,2,8
C01102,2024-06-01,17,2,9
C01102,2024-04-01,22,0,6
C01102,2024-08-01,19,1,6
C01102,2024-02-01,15,1,8
C01102,2024-05-01,24,1,8
C01103,2024-07-01,16,0,5
C01103,2024-05-01,19,0,8
C01103,2024-08-01,19,1,7
C01103,2024-06-01,20,2,10
C01103,2024-01-01,13,2,6
C01103,2024-09-01,16,1,5
C01103,2024-11-01,12,0,6
C01103,2024-10-01,21,2,5
C01103,2024-03-01,20,2,10
C01103,2024-02-01,23,1,7
C01103,2024-04-01,22,0,7
C01104,2024-06-01,20,2,7
C01104,2024-05-01,25,0,9
C01104,2024-12-01,28,1,9
C01104,2024-08-01,23,4,6
C01104,2024-03-01,23,0,4
C01104,2024-01-01,19,2,8
C01104,2024-11-01,14,2,7
C01104,2024-04-01,20,1,8
C01104,2024-10-01,17,1,8
C01105,2024-09-01,21,0,5
C01105,2024-03-01,18,2,6
C01105,2024-07-01,25,1,8
C01105,2024-11-01,19,1,5
C01105,2024-08-01,19,1,9
C01105,2024-05-01,16,0,10
C01105,2024-02-01,22,5,6
C01105,2024-06-01,23,0,8
C01106,2024-01-01,20,0,4
C01106,2024-10-01,25,1,2
C01106,2024-07-01,20,1,8
C01106,2024-05-01,16,1,10
C01106,2024-06-01,19,3,10
C01106,2024-12-01,20,0,7
C01107,2024-09-01,19,2,9
C01107,2024-12-01,16,2,4
C01107,2024-10-01,19,3,9
C01107,2024-08-01,20,1,8
C01107,2024-11-01,26,1,4
C01107,2024-04-01,19,1,8
C01107,2024-07-01,19,1,5
C01107,2024-03-01,25,1,4
C01107,2024-01-01,25,0,7
C01107,2024-02-01,13,1,6
C01107,2024-06-01,18,1,4
C01108,2024-07-01,20,0,10
C01108,2024-01-01,19,2,8
C01108,2024-02-01,27,2,5
C01108,2024-12-01,19,1,7
C01108,2024-11-01,18,2,7
C01108,2024-06-01,20,2,4
C01109,2024-05-01,25,1,6
C01109,2024-12-01,15,0,6
C01109,2024-11-01,18,1,7
C01109,2024-02-01,14,1,7
C01109,2024-09-01,14,2,5
C01109,2024-06-01,17,0,6
C01109,2024-03-01,23,0,3
C01109,2024-10-01,20,1,2
C01109,2024-04-01,19,2,10
C01109,2024-01-01,17,0,7
