CustomerID,DataFatura,ReceitaMensal
C00407,2024-06-01,60
C00408,2024-01-01,80
C00408,2024-02-01,80
C00408,2024-03-01,80
C00408,2024-04-01,80
C00408,2024-05-01,80
C00408,2024-06-01,80
C00408,2024-07-01,80
C00408,2024-08-01,80
C00408,2024-09-01,80
C00408,2024-10-01,80
C00408,2024-11-01,80
C00408,2024-12-01,80
C00409,2024-01-01,80
C00409,2024-02-01,80
C00409,2024-03-01,80
C00409,2024-04-01,80
C00409,2024-05-01,80
C00409,2024-06-01,80
C00409,2024-07-01,80
C00409,2024-08-01,80
C00409,2024-09-01,80
C00409,2024-10-01,80
C00409,2024-11-01,80
C00409,2024-12-01,80
C00410,2024-01-01,120
C00410,2024-02-01,120
C00410,2024-03-01,120
C00410,2024-04-01,120
C00410,2024-05-01,120
C00410,2024-06-01,120
C00410,2024-07-01,120
C00410,2024-08-01,120
C00410,2024-09-01,120
C00410,2024-10-01,120
C00410,2024-11-01,120
C00410,2024-12-01,120
C00411,2024-01-01,60
C00411,2024-02-01,60
C00411,2024-03-01,60
C00411,2024-04-01,60
C00411,2024-05-01,60
C00411,2024-06-01,60
C00411,2024-07-01,60
C00411,2024-08-01,60
C00411,2024-09-01,60
C00411,2024-10-01,60
C00411,2024-11-01,60
C00411,2024-12-01,60
C00412,2024-01-01,120
C00412,2024-02-01,120
C00412,2024-03-01,120
C00412,2024-04-01,120
C00412,2024-05-01,120
C00412,2024-06-01,120
C00412,2024-07-01,120
C00412,2024-08-01,120
C00412,2024-09-01,120
C00412,2024-10-01,120
C00412,2024-11-01,120
C00412,2024-12-01,120
C00413,2024-08-01,60
C00413,2024-09-01,60
C00413,2024-10-01,60
C00413,2024-11-01,60
C00413,2024-12-01,60
C00414,2024-01-01,80
C00414,2024-02-01,80
C00414,2024-03-01,80
C00414,2024-04-01,80
C00414,2024-05-01,80
C00414,2024-06-01,80
C00414,2024-07-01,80
C00414,2024-08-01,80
C00414,2024-09-01,80
C00414,2024-10-01,80
C00414,2024-11-01,80
C00414,2024-12-01,80
C00415,2024-08-01,60
C00415,2024-09-01,60
C00415,2024-10-01,60
C00415,2024-11-01,60
C00415,2024-12-01,60
C00416,2024-01-01,80
C00416,2024-02-01,80
C00416,2024-03-01,80
C00416,2024-04-01,80
C00416,2024-05-01,80
C00416,2024-06-01,80
C00416,2024-07-01,80
C00416,2024-08-01,80
C00416,2024-09-01,80
C00416,2024-10-01,80
C00416,2024-11-01,80
C00416,2024-12-01,80
C00417,2024-01-01,60
C00417,2024-02-01,60
C00417,2024-03-01,60
C00419,2024-01-01,60
C00419,2024-02-01,60
C00419,2024-03-01,60
C00419,2024-04-01,60
C00419,2024-05-01,60
C00419,2024-06-01,60
C00419,2024-07-01,60
C00419,2024-08-01,60
C00419,2024-09-01,60
C00419,2024-10-01,60
C00419,2024-11-01,60
C00419,2024-12-01,60
C00420,2024-01-01,60
C00420,2024-02-01,60
C00420,2024-03-01,60
C00420,2024-04-01,60
C00420,2024-05-01,60
C00420,2024-06-01,60
C00420,2024-07-01,60
C00420,2024-08-01,60
C00420,2024-09-01,60
C00420,2024-10-01,60
C00420,2024-11-01,60
C00420,2024-12-01,60
C00421,2024-01-01,120
C00421,2024-02-01,120
C00421,2024-03-01,120
C00421,2024-04-01,120
C00421,2024-05-01,120
C00421,2024-06-01,120
C00421,2024-07-01,120
C00421,2024-08-01,120
C00421,2024-09-01,120
C00421,2024-10-01,120
C00421,2024-11-01,120
C00421,2024-12-01,120
C00422,2024-01-01,120
C00422,2024-02-01,120
C00422,2024-03-01,120
C00422,2024-04-01,120
C00422,2024-05-01,120
C00422,2024-06-01,120
C00422,2024-07-01,120
C00422,2024-08-01,120
C00422,2024-09-01,120
C00422,2024-10-01,120
C00422,2024-11-01,120
C00422,2024-12-01,120
C00423,2024-01-01,80
C00423,2024-02-01,80
C00423,2024-03-01,80
C00423,2024-04-01,80
C00423,2024-05-01,80
C00423,2024-06-01,80
C00423,2024-07-01,80
C00423,2024-08-01,80
C00423,2024-09-01,80
C00423,2024-10-01,80
C00423,2024-11-01,80
C00423,2024-12-01,80
C00424,2024-09-01,60
C00424,2024-10-01,60
C00424,2024-11-01,60
C00424,2024-12-01,60
C00425,2024-12-01,80
C00426,2024-01-01,80
C00426,2024-02-01,80
C00426,2024-03-01,80
C00426,2024-04-01,80
C00426,2024-05-01,80
C00426,2024-06-01,80
C00427,2024-01-01,120
C00427,2024-02-01,120
C00427,2024-03-01,120
C00428,2024-01-01,80
C00428,2024-02-01,80
C00428,2024-03-01,80
C00428,2024-04-01,80
C00428,2024-05-01,80
C00428,2024-06-01,80
C00428,2024-07-01,80
C00429,2024-01-01,120
C00429,2024-02-01,120
C00429,2024-03-01,120
C00429,2024-04-01,120
C00429,2024-05-01,120
C00429,2024-06-01,120
C00429,2024-07-01,120
C00429,2024-08-01,120
C00429,2024-09-01,120
C00429,2024-10-01,120
C00429,2024-11-01,120
C00429,2024-12-01,120
C00430,2024-01-01,120
C00430,2024-02-01,120
C00430,2024-03-01,120
C00430,2024-04-01,120
C00430,2024-05-01,120
C00430,2024-06-01,120
C00430,2024-07-01,120
C00430,2024-08-01,120
C00430,2024-09-01,120
C00430,2024-10-01,120
C00430,2024-11-01,120
C00430,2024-12-01,120
C00431,2024-01-01,120
C00431,2024-02-01,120
C00431,2024-03-01,120
C00431,2024-04-01,120
C00431,2024-05-01,120
C00431,2024-06-01,120
C00431,2024-07-01,120
C00431,2024-08-01,120
C00431,2024-09-01,120
C00431,2024-10-01,120
C00431,2024-11-01,120
C00431,2024-12-01,120
C00432,2024-01-01,60
C00432,2024-02-01,60
C00432,2024-03-01,60
C00432,2024-04-01,60
C00432,2024-05-01,60
C00432,2024-06-01,60
C00432,2024-07-01,60
C00432,2024-08-01,60
C00432,2024-09-01,60
C00432,2024-10-01,60
C00432,2024-11-01,60
C00432,2024-12-01,60
C00433,2024-01-01,60
C00433,2024-02-01,60
C00433,2024-03-01,60
C00433,2024-04-01,60
C00433,2024-05-01,60
C00433,2024-06-01,60
C00433,2024-07-01,60
C00433,2024-08-01,60
C00433,2024-09-01,60
C00433,2024-10-01,60
C00433,2024-11-01,60
C00433,2024-12-01,60
C00435,2024-01-01,80
C00435,2024-02-01,80
C00435,2024-03-01,80
C00435,2024-04-01,80
C00435,2024-05-01,80
C00435,2024-06-01,80
C00435,2024-07-01,80
C00435,2024-08-01,80
C00435,2024-09-01,80
C00435,2024-10-01,80
C00435,2024-11-01,80
C00435,2024-12-01,80
C00436,2024-01-01,60
C00436,2024-02-01,60
C00436,2024-03-01,60
C00436,2024-04-01,60
C00436,2024-05-01,60
C00436,2024-06-01,60
C00436,2024-07-01,60
C00436,2024-08-01,60
C00436,2024-09-01,60
C00436,2024-10-01,60
C00436,2024-11-01,60
C00436,2024-12-01,60
C00437,2024-01-01,60
C00437,2024-02-01,60
C00437,2024-03-01,60
C00437,2024-04-01,60
C00437,2024-05-01,60
C00437,2024-06-01,60
C00437,2024-07-01,60
C00437,2024-08-01,60
C00437,2024-09-01,60
C00437,2024-10-01,60
C00437,2024-11-01,60
C00437,2024-12-01,60
C00438,2024-01-01,80
C00438,2024-02-01,80
C00438,2024-03-01,80
C00438,2024-04-01,80
C00438,2024-05-01,80
C00438,2024-06-01,80
C00438,2024-07-01,80
C00438,2024-08-01,80
C00438,2024-09-01,80
C00438,2024-10-01,80
C00438,2024-11-01,80
C00438,2024-12-01,80
C00439,2024-09-01,80
C00439,2024-10-01,80
C00439,2024-11-01,80
C00439,2024-12-01,80
C00440,2024-01-01,60
C00440,2024-02-01,60
C00440,2024-03-01,60
C00440,2024-04-01,60
C00440,2024-05-01,60
C00440,2024-06-01,60
C00440,2024-07-01,60
C00440,2024-08-01,60
C00440,2024-09-01,60
C00440,2024-10-01,60
C00440,2024-11-01,60
C00440,2024-12-01,60
C00441,2024-10-01,80
C00441,2024-11-01,80
C00441,2024-12-01,80
C00442,2024-01-01,80
C00442,2024-02-01,80
C00442,2024-03-01,80
C00442,2024-04-01,80
C00442,2024-05-01,80
C00442,2024-06-01,80
C00442,2024-07-01,80
C00442,2024-08-01,80
C00442,2024-09-01,80
C00442,2024-10-01,80
C00442,2024-11-01,80
C00442,2024-12-01,80
C00444,2024-01-01,60
C00444,2024-02-01,60
C00444,2024-03-01,60
C00444,2024-04-01,60
C00444,2024-05-01,60
C00444,2024-06-01,60
C00444,2024-07-01,60
C00444,2024-08-01,60
C00444,2024-09-01,60
C00444,2024-10-01,60
C00444,2024-11-01,60
C00444,2024-12-01,60
C00445,2024-01-01,80
C00445,2024-02-01,80
C00445,2024-03-01,80
C00445,2024-04-01,80
C00445,2024-05-01,80
C00445,2024-06-01,80
C00445,2024-07-01,80
C00445,2024-08-01,80
C00445,2024-09-01,80
C00445,2024-10-01,80
C00445,2024-11-01,80
C00445,2024-12-01,80
C00446,2024-01-01,80
C00446,2024-02-01,80
C00446,2024-03-01,80
C00446,2024-04-01,80
C00446,2024-05-01,80
C00446,2024-06-01,80
C00446,2024-07-01,80
C00446,2024-08-01,80
C00446,2024-09-01,80
C00446,2024-10-01,80
C00446,2024-11-01,80
C00446,2024-12-01,80
C00447,2024-01-01,60
C00447,2024-02-01,60
C00447,2024-03-01,60
C00447,2024-04-01,60
C00447,2024-05-01,60
C00447,2024-06-01,60
C00447,2024-07-01,60
C00447,2024-08-01,60
C00447,2024-09-01,60
C00447,2024-10-01,60
C00447,2024-11-01,60
C00447,2024-12-01,60
C00448,2024-01-01,80
C00448,2024-02-01,80
C00448,2024-03-01,80
C00448,2024-04-01,80
C00448,2024-05-01,80
C00448,2024-06-01,80
C00448,2024-07-01,80
C00448,2024-08-01,80
C00448,2024-09-01,80
C00448,2024-10-01,80
C00448,2024-11-01,80
C00448,2024-12-01,80
C00449,2024-01-01,60
C00449,2024-02-01,60
C00449,2024-03-01,60
C00449,2024-04-01,60
C00449,2024-05-01,60
C00449,2024-06-01,60
C00449,2024-07-01,60
C00449,2024-08-01,60
C00449,2024-09-01,60
C00449,2024-10-01,60
C00449,2024-11-01,60
C00449,2024-12-01,60
C00450,2024-09-01,60
C00450,2024-10-01,60
C00451,2024-01-01,80
C00451,2024-02-01,80
C00451,2024-03-01,80
C00451,2024-04-01,80
C00451,2024-05-01,80
C00451,2024-06-01,80
C00451,2024-07-01,80
C00451,2024-08-01,80
C00451,2024-09-01,80
C00451,2024-10-01,80
C00451,2024-11-01,80
C00451,2024-12-01,80
C00452,2024-12-01,60
C00453,2024-01-01,60
C00453,2024-02-01,60
C00453,2024-03-01,60
C00453,2024-04-01,60
C00453,2024-05-01,60
C00453,2024-06-01,60
C00453,2024-07-01,60
C00453,2024-08-01,60
C00453,2024-09-01,60
C00454,2024-01-01,120
C00454,2024-02-01,120
C00454,2024-03-01,120
C00454,2024-04-01,120
C00454,2024-05-01,120
C00454,2024-06-01,120
C00455,2024-01-01,60
C00455,2024-02-01,60
C00455,2024-03-01,60
C00455,2024-04-01,60
C00455,2024-05-01,60
C00455,2024-06-01,60
C00455,2024-07-01,60
C00455,2024-08-01,60
C00455,2024-09-01,60
C00456,2024-01-01,120
C00456,2024-02-01,120
C00456,2024-03-01,120
C00456,2024-04-01,120
C00456,2024-05-01,120
C00456,2024-06-01,120
C00456,2024-07-01,120
C00456,2024-08-01,120
C00456,2024-09-01,120
C00456,2024-10-01,120
C00456,2024-11-01,120
C00456,2024-12-01,120
C00457,2024-07-01,80
C00457,2024-08-01,80
C00457,2024-09-01,80
C00457,2024-10-01,80
C00457,2024-11-01,80
C00457,2024-12-01,80
C00458,2024-01-01,60
C00458,2024-02-01,60
C00458,2024-03-01,60
C00458,2024-04-01,60
C00458,2024-05-01,60
C00458,2024-06-01,60
C00458,2024-07-01,60
C00458,2024-08-01,60
C00458,2024-09-01,60
C00458,2024-10-01,60
C00458,2024-11-01,60
C00458,2024-12-01,60
C00459,2024-07-01,60
C00459,2024-08-01,60
C00459,2024-09-01,60
C00459,2024-10-01,60
C00459,2024-11-01,60
C00459,2024-12-01,60
C00460,2024-01-01,80
C00461,2024-01-01,80
C00461,2024-02-01,80
C00461,2024-03-01,80
C00461,2024-04-01,80
C00461,2024-05-01,80
C00461,2024-06-01,80
C00461,2024-07-01,80
C00461,2024-08-01,80
C00461,2024-09-01,80
C00461,2024-10-01,80
C00461,2024-11-01,80
C00461,2024-12-01,80
C00462,2024-01-01,60
C00462,2024-02-01,60
C00462,2024-03-01,60
C00462,2024-04-01,60
C00462,2024-05-01,60
C00463,2024-03-01,60
C00463,2024-04-01,60
C00463,2024-05-01,60
C00463,2024-06-01,60
C00463,2024-07-01,60
C00463,2024-08-01,60
C00463,2024-09-01,60
C00463,2024-10-01,60
C00463,2024-11-01,60
C00463,2024-12-01,60
C00464,2024-01-01,80
C00464,2024-02-01,80
C00464,2024-03-01,80
C00464,2024-04-01,80
C00464,2024-05-01,80
C00464,2024-06-01,80
C00464,2024-07-01,80
C00464,2024-08-01,80
C00464,2024-09-01,80
C00464,2024-10-01,80
C00464,2024-11-01,80
C00464,2024-12-01,80
C00465,2024-01-01,60
C00465,2024-02-01,60
C00465,2024-03-01,60
C00465,2024-04-01,60
C00465,2024-05-01,60
C00465,2024-06-01,60
C00465,2024-07-01,60
C00465,2024-08-01,60
C00465,2024-09-01,60
C00465,2024-10-01,60
C00465,2024-11-01,60
C00465,2024-12-01,60
C00466,2024-01-01,120
C00466,2024-02-01,120
C00466,2024-03-01,120
C00466,2024-04-01,120
C00466,2024-05-01,120
C00466,2024-06-01,120
C00466,2024-07-01,120
C00466,2024-08-01,120
C00466,2024-09-01,120
C00466,2024-10-01,120
C00467,2024-01-01,80
C00467,2024-02-01,80
C00467,2024-03-01,80
C00467,2024-04-01,80
C00467,2024-05-01,80
C00467,2024-06-01,80
C00467,2024-07-01,80
C00467,2024-08-01,80
C00468,2024-01-01,80
C00468,2024-02-01,80
C00468,2024-03-01,80
C00468,2024-04-01,80
C00468,2024-05-01,80
C00469,2024-01-01,60
C00469,2024-02-01,60
C00469,2024-03-01,60
C00469,2024-04-01,60
C00469,2024-05-01,60
C00469,2024-06-01,60
C00469,2024-07-01,60
C00469,2024-08-01,60
C00469,2024-09-01,60
C00469,2024-10-01,60
C00469,2024-11-01,60
C00469,2024-12-01,60
C00470,2024-05-01,60
C00470,2024-06-01,60
C00470,2024-07-01,60
C00470,2024-08-01,60
C00470,2024-09-01,60
C00470,2024-10-01,60
C00470,2024-11-01,60
C00470,2024-12-01,60
C00472,2024-01-01,60
C00472,2024-02-01,60
C00472,2024-03-01,60
C00472,2024-04-01,60
C00472,2024-05-01,60
C00472,2024-06-01,60
C00472,2024-07-01,60
C00472,2024-08-01,60
C00472,2024-09-01,60
C00472,2024-10-01,60
C00472,2024-11-01,60
C00472,2024-12-01,60
C00473,2024-01-01,60
C00473,2024-02-01,60
C00473,2024-03-01,60
C00473,2024-04-01,60
C00473,2024-05-01,60
C00473,2024-06-01,60
C00473,2024-07-01,60
C00473,2024-08-01,60
C00473,2024-09-01,60
C00473,2024-10-01,60
C00473,2024-11-01,60
C00473,2024-12-01,60
C00474,2024-01-01,80
C00474,2024-02-01,80
C00474,2024-03-01,80
C00474,2024-04-01,80
C00474,2024-05-01,80
C00474,2024-06-01,80
C00474,2024-07-01,80
C00474,2024-08-01,80
C00474,2024-09-01,80
C00474,2024-10-01,80
C00474,2024-11-01,80
C00474,2024-12-01,80
C00475,2024-12-01,60
C00476,2024-01-01,80
C00476,2024-02-01,80
C00476,2024-03-01,80
C00476,2024-04-01,80
C00476,2024-05-01,80
C00476,2024-06-01,80
C00476,2024-07-01,80
C00476,2024-08-01,80
C00476,2024-09-01,80
C00476,2024-10-01,80
C00476,2024-11-01,80
C00476,2024-12-01,80
C00477,2024-01-01,120
C00477,2024-02-01,120
C00477,2024-03-01,120
C00477,2024-04-01,120
C00477,2024-05-01,120
C00477,2024-06-01,120
C00477,2024-07-01,120
C00477,2024-08-01,120
C00477,2024-09-01,120
C00477,2024-10-01,120
C00477,2024-11-01,120
C00477,2024-12-01,120
C00478,2024-01-01,80
C00478,2024-02-01,80
C00478,2024-03-01,80
C00478,2024-04-01,80
C00478,2024-05-01,80
C00478,2024-06-01,80
C00478,2024-07-01,80
C00478,2024-08-01,80
C00478,2024-09-01,80
C00478,2024-10-01,80
C00478,2024-11-01,80
C00478,2024-12-01,80
C00479,2024-01-01,120
C00479,2024-02-01,120
C00479,2024-03-01,120
C00479,2024-04-01,120
C00479,2024-05-01,120
C00479,2024-06-01,120
C00479,2024-07-01,120
C00479,2024-08-01,120
C00479,2024-09-01,120
C00479,2024-10-01,120
C00479,2024-11-01,120
C00479,2024-12-01,120
C00481,2024-01-01,60
C00481,2024-02-01,60
C00481,2024-03-01,60
C00481,2024-04-01,60
C00481,2024-05-01,60
C00481,2024-06-01,60
C00481,2024-07-01,60
C00481,2024-08-01,60
C00481,2024-09-01,60
C00481,2024-10-01,60
C00481,2024-11-01,60
C00481,2024-12-01,60
C00482,2024-01-01,60
C00482,2024-02-01,60
C00482,2024-03-01,60
C00482,2024-04-01,60
C00482,2024-05-01,60
C00482,2024-06-01,60
C00482,2024-07-01,60
C00482,2024-08-01,60
C00482,2024-09-01,60
C00482,2024-10-01,60
C00482,2024-11-01,60
C00482,2024-12-01,60
C00483,2024-01-01,80
C00483,2024-02-01,80
C00483,2024-03-01,80
C00483,2024-04-01,80
C00483,2024-05-01,80
C00483,2024-06-01,80
C00483,2024-07-01,80
C00483,2024-08-01,80
C00483,2024-09-01,80
C00483,2024-10-01,80
C00483,2024-11-01,80
C00483,2024-12-01,80
C00484,2024-01-01,80
C00484,2024-02-01,80
C00484,2024-03-01,80
C00484,2024-04-01,80
C00484,2024-05-01,80
C00485,2024-01-01,60
C00485,2024-02-01,60
C00485,2024-03-01,60
C00485,2024-04-01,60
C00485,2024-05-01,60
C00485,2024-06-01,60
C00485,2024-07-01,60
C00485,2024-08-01,60
C00485,2024-09-01,60
C00485,2024-10-01,60
C00485,2024-11-01,60
C00485,2024-12-01,60
C00486,2024-01-01,120
C00486,2024-02-01,120
C00486,2024-03-01,120
C00486,2024-04-01,120
C00486,2024-05-01,120
C00486,2024-06-01,120
C00486,2024-07-01,120
C00486,2024-08-01,120
C00486,2024-09-01,120
C00486,2024-10-01,120
C00486,2024-11-01,120
C00486,2024-12-01,120
C00487,2024-01-01,80
C00487,2024-02-01,80
C00487,2024-03-01,80
C00487,2024-04-01,80
C00487,2024-05-01,80
C00487,2024-06-01,80
C00487,2024-07-01,80
C00487,2024-08-01,80
C00487,2024-09-01,80
C00489,2024-11-01,80
C00489,2024-12-01,80
C00490,2024-01-01,60
C00490,2024-02-01,60
C00490,2024-03-01,60
C00490,2024-04-01,60
C00490,2024-05-01,60
C00490,2024-06-01,60
C00490,2024-07-01,60
C00490,2024-08-01,60
C00490,2024-09-01,60
C00491,2024-01-01,120
C00491,2024-02-01,120
C00491,2024-03-01,120
C00491,2024-04-01,120
C00491,2024-05-01,120
C00491,2024-06-01,120
C00491,2024-07-01,120
C00491,2024-08-01,120
C00491,2024-09-01,120
C00491,2024-10-01,120
C00491,2024-11-01,120
C00491,2024-12-01,120
C00492,2024-01-01,80
C00492,2024-02-01,80
C00493,2024-11-01,60
C00493,2024-12-01,60
C00494,2024-04-01,60
C00494,2024-05-01,60
C00494,2024-06-01,60
C00494,2024-07-01,60
C00494,2024-08-01,60
C00494,2024-09-01,60
C00494,2024-10-01,60
C00494,2024-11-01,60
C00494,2024-12-01,60
C00495,2024-01-01,120
C00495,2024-02-01,120
C00495,2024-03-01,120
C00495,2024-04-01,120
C00495,2024-05-01,120
C00495,2024-06-01,120
C00495,2024-07-01,120
C00495,2024-08-01,120
C00495,2024-09-01,120
C00495,2024-10-01,120
C00495,2024-11-01,120
C00495,2024-12-01,120
C00496,2024-01-01,80
C00496,2024-02-01,80
C00496,2024-03-01,80
C00496,2024-04-01,80
C00496,2024-05-01,80
C00496,2024-06-01,80
C00496,2024-07-01,80
C00496,2024-08-01,80
C00496,2024-09-01,80
C00496,2024-10-01,80
C00496,2024-11-01,80
C00496,2024-12-01,80
C00497,2024-01-01,120
C00497,2024-02-01,120
C00497,2024-03-01,120
C00497,2024-04-01,120
C00497,2024-05-01,120
C00497,2024-06-01,120
C00497,2024-07-01,120
C00497,2024-08-01,120
C00497,2024-09-01,120
C00497,2024-10-01,120
C00497,2024-11-01,120
C00497,2024-12-01,120
C00498,2024-01-01,60
C00498,2024-02-01,60
C00498,2024-03-01,60
C00498,2024-04-01,60
C00498,2024-05-01,60
C00498,2024-06-01,60
C00498,2024-07-01,60
C00498,2024-08-01,60
C00498,2024-09-01,60
C00498,2024-10-01,60
C00498,2024-11-01,60
C00498,2024-12-01,60
C00499,2024-01-01,60
C00499,2024-02-01,60
C00499,2024-03-01,60
C00499,2024-04-01,60
C00499,2024-05-01,60
C00499,2024-06-01,60
C00499,2024-07-01,60
C00499,2024-08-01,60
C00499,2024-09-01,60
C00499,2024-10-01,60
C00499,2024-11-01,60
C00499,2024-12-01,60
C00500,2024-01-01,60
C00500,2024-02-01,60
C00500,2024-03-01,60
C00500,2024-04-01,60
C00500,2024-05-01,60
C00500,2024-06-01,60
C00500,2024-07-01,60
C00500,2024-08-01,60
C00500,2024-09-01,60
C00500,2024-10-01,60
C00500,2024-11-01,60
C00500,2024-12-01,60
C00501,2024-10-01,80
C00501,2024-11-01,80
C00501,2024-12-01,80
C00502,2024-01-01,60
C00502,2024-02-01,60
C00502,2024-03-01,60
C00502,2024-04-01,60
C00502,2024-05-01,60
C00502,2024-06-01,60
C00502,2024-07-01,60
C00502,2024-08-01,60
C00502,2024-09-01,60
C00502,2024-10-01,60
C00502,2024-11-01,60
C00502,2024-12-01,60
C00503,2024-01-01,60
C00503,2024-02-01,60
C00503,2024-03-01,60
C00503,2024-04-01,60
C00503,2024-05-01,60
C00503,2024-06-01,60
C00503,2024-07-01,60
C00503,2024-08-01,60
C00503,2024-09-01,60
C00503,2024-10-01,60
C00503,2024-11-01,60
C00503,2024-12-01,60
C00504,2024-01-01,80
C00504,2024-02-01,80
C00504,2024-03-01,80
C00504,2024-04-01,80
C00504,2024-05-01,80
C00504,2024-06-01,80
C00504,2024-07-01,80
C00504,2024-08-01,80
C00504,2024-09-01,80
C00504,2024-10-01,80
C00504,2024-11-01,80
C00504,2024-12-01,80
C00505,2024-01-01,80
C00505,2024-02-01,80
C00505,2024-03-01,80
C00505,2024-04-01,80
C00505,2024-05-01,80
C00505,2024-06-01,80
C00505,2024-07-01,80
C00505,2024-08-01,80
C00505,2024-09-01,80
C00505,2024-10-01,80
C00505,2024-11-01,80
C00505,2024-12-01,80
C00506,2024-01-01,60
C00506,2024-02-01,60
C00506,2024-03-01,60
C00506,2024-04-01,60
C00506,2024-05-01,60
C00506,2024-06-01,60
C00506,2024-07-01,60
C00506,2024-08-01,60
C00506,2024-09-01,60
C00506,2024-10-01,60
C00506,2024-11-01,60
C00506,2024-12-01,60
C00507,2024-01-01,80
C00507,2024-02-01,80
C00507,2024-03-01,80
C00507,2024-04-01,80
C00507,2024-05-01,80
C00507,2024-06-01,80
C00507,2024-07-01,80
C00507,2024-08-01,80
C00507,2024-09-01,80
C00507,2024-10-01,80
C00507,2024-11-01,80
C00507,2024-12-01,80
C00508,2024-01-01,80
C00508,2024-02-01,80
C00508,2024-03-01,80
C00508,2024-04-01,80
C00508,2024-05-01,80
C00508,2024-06-01,80
C00508,2024-07-01,80
C00508,2024-08-01,80
C00508,2024-09-01,80
C00508,2024-10-01,80
C00508,2024-11-01,80
C00508,2024-12-01,80
C00509,2024-01-01,60
C00509,2024-02-01,60
C00509,2024-03-01,60
C00509,2024-04-01,60
C00509,2024-05-01,60
C00509,2024-06-01,60
C00509,2024-07-01,60
C00509,2024-08-01,60
C00509,2024-09-01,60
C00509,2024-10-01,60
C00509,2024-11-01,60
C00509,2024-12-01,60
C00510,2024-01-01,60
C00510,2024-02-01,60
C00510,2024-03-01,60
C00510,2024-04-01,60
C00510,2024-05-01,60
C00510,2024-06-01,60
C00510,2024-07-01,60
C00510,2024-08-01,60
C00510,2024-09-01,60
C00510,2024-10-01,60
C00510,2024-11-01,60
C00510,2024-12-01,60
C00511,2024-01-01,60
C00511,2024-02-01,60
C00511,2024-03-01,60
C00511,2024-04-01,60
C00511,2024-05-01,60
C00511,2024-06-01,60
C00511,2024-07-01,60
C00511,2024-08-01,60
C00511,2024-09-01,60
C00511,2024-10-01,60
C00511,2024-11-01,60
C00511,2024-12-01,60
C00512,2024-01-01,80
C00512,2024-02-01,80
C00513,2024-01-01,120
C00513,2024-02-01,120
C00513,2024-03-01,120
C00513,2024-04-01,120
C00513,2024-05-01,120
C00513,2024-06-01,120
C00513,2024-07-01,120
C00513,2024-08-01,120
C00513,2024-09-01,120
C00513,2024-10-01,120
C00513,2024-11-01,120
C00513,2024-12-01,120
C00514,2024-01-01,60
C00514,2024-02-01,60
C00514,2024-03-01,60
C00514,2024-04-01,60
C00514,2024-05-01,60
C00514,2024-06-01,60
C00514,2024-07-01,60
C00514,2024-08-01,60
C00514,2024-09-01,60
C00514,2024-10-01,60
C00514,2024-11-01,60
C00514,2024-12-01,60
C00515,2024-01-01,60
C00515,2024-02-01,60
C00515,2024-03-01,60
C00515,2024-04-01,60
C00515,2024-05-01,60
C00515,2024-06-01,60
C00515,2024-07-01,60
C00515,2024-08-01,60
C00515,2024-09-01,60
C00515,2024-10-01,60
C00515,2024-11-01,60
C00515,2024-12-01,60
C00516,2024-01-01,120
C00516,2024-02-01,120
C00516,2024-03-01,120
C00516,2024-04-01,120
C00516,2024-05-01,120
C00516,2024-06-01,120
C00516,2024-07-01,120
C00516,2024-08-01,120
C00516,2024-09-01,120
C00516,2024-10-01,120
C00516,2024-11-01,120
C00516,2024-12-01,120
C00517,2024-01-01,120
C00517,2024-02-01,120
C00517,2024-03-01,120
C00517,2024-04-01,120
C00517,2024-05-01,120
C00517,2024-06-01,120
C00517,2024-07-01,120
C00517,2024-08-01,120
C00517,2024-09-01,120
C00517,2024-10-01,120
C00517,2024-11-01,120
C00517,2024-12-01,120
C00518,2024-01-01,80
C00518,2024-02-01,80
C00518,2024-03-01,80
C00518,2024-04-01,80
C00518,2024-05-01,80
C00518,2024-06-01,80
C00518,2024-07-01,80
C00518,2024-08-01,80
C00518,2024-09-01,80
C00518,2024-10-01,80
C00518,2024-11-01,80
C00518,2024-12-01,80
C00519,2024-04-01,120
C00519,2024-05-01,120
C00519,2024-06-01,120
C00519,2024-07-01,120
C00519,2024-08-01,120
C00519,2024-09-01,120
C00519,2024-10-01,120
C00520,2024-01-01,80
C00521,2024-01-01,80
C00521,2024-02-01,80
C00521,2024-03-01,80
C00521,2024-04-01,80
C00521,2024-05-01,80
C00521,2024-06-01,80
C00521,2024-07-01,80
C00521,2024-08-01,80
C00521,2024-09-01,80
C00521,2024-10-01,80
C00521,2024-11-01,80
C00521,2024-12-01,80
