CustomerID,NomeCliente,Genero,Idade,Regiao,DataInicio,DataCancelamento,MotivoCancelamento,Plano,ValorMensal,CanalAquisicao
C01148,Cliente 1148,F,62,Sul,2020-03-25,2024-03-29,Uso baixo,Standard,80,Facebook
C01149,Cliente 1149,M,32,Sudeste,2022-02-22,,,Basic,60,Facebook
C01150,Cliente 1150,M,20,Nordeste,2024-06-01,,,Standard,80,Online
C01151,Cliente 1151,M,28,Sul,2024-10-14,,,Basic,60,Online
C01152,Cliente 1152,M,63,Centro-Oeste,2022-03-26,,,Basic,60,Online
C01153,Cliente 1153,F,47,Norte,2024-11-25,,,Basic,60,Facebook
C01154,Cliente 1154,F,57,Norte,2023-01-19,2024-07-25,Uso baixo,Basic,60,Online
C01155,Cliente 1155,F,35,Centro-Oeste,2024-02-16,2024-11-01,Concorrência,Standard,80,Google Ads
C01156,Cliente 1156,M,19,Sul,2023-11-09,2024-10-23,Preço,Basic,60,Google Ads
C01157,Cliente 1157,F,49,Sudeste,2023-05-01,,,Premium,120,Indicação
C01158,Cliente 1158,M,25,Nordeste,2023-06-30,,,Premium,120,Facebook
C01159,Cliente 1159,F,39,Norte,2024-12-18,,,Standard,80,Online
C01160,Cliente 1160,F,23,Nordeste,2024-08-05,2024-08-02,Uso baixo,Standard,80,Google Ads
C01161,Cliente 1161,F,29,Sudeste,2023-06-21,,,Basic,60,Facebook
C01162,Cliente 1162,M,64,Norte,2024-10-13,,,Standard,80,Facebook
C01163,Cliente 1163,F,57,Nordeste,2021-12-07,,,Standard,80,Online
C01164,Cliente 1164,F,53,Sudeste,2020-09-26,,,Basic,60,Facebook
C01165,Cliente 1165,M,32,Nordeste,2022-04-20,,,Basic,60,Online
C01166,Cliente 1166,F,45,Sul,2022-11-08,,,Basic,60,Online
C01167,Cliente 1167,M,62,Sudeste,2022-11-29,2024-01-02,Concorrência,Standard,80,Online
C01168,Cliente 1168,F,35,Nordeste,2024-06-21,2024-05-28,Serviço,Standard,80,Facebook
C01169,Cliente 1169,M,19,Sul,2021-05-30,,,Basic,60,Facebook
C01170,Cliente 1170,M,30,Sul,2022-11-22,2024-10-16,Concorrência,Standard,80,Online
C01171,Cliente 1171,F,62,Sudeste,2024-08-27,,,Standard,80,Facebook
C01172,Cliente 1172,M,32,Centro-Oeste,2021-03-25,2024-12-06,Uso baixo,Standard,80,Online
C01173,Cliente 1173,M,37,Norte,2024-04-11,,,Basic,60,Indicação
C01174,Cliente 1174,M,46,Sudeste,2021-11-15,,,Standard,80,Facebook
C01175,Cliente 1175,M,59,Sul,2021-09-16,,,Standard,80,Facebook
C01176,Cliente 1176,M,46,Sul,2022-06-03,,,Standard,80,Indicação
C01177,Cliente 1177,M,20,Sudeste,2024-06-18,,,Standard,80,Indicação
C01178,Cliente 1178,F,36,Centro-Oeste,2020-11-14,,,Standard,80,Indicação
C01179,Cliente 1179,M,20,Norte,2024-11-03,2024-12-06,Serviço,Basic,60,Online
C01180,Cliente 1180,M,31,Nordeste,2024-07-27,,,Standard,80,Online
C01181,Cliente 1181,F,57,Sudeste,2023-02-21,,,Premium,120,Google Ads
C01182,Cliente 1182,F,21,Norte,2023-10-27,2024-09-08,Uso baixo,Standard,80,Indicação
C01183,Cliente 1183,F,28,Norte,2023-10-06,,,Basic,60,Google Ads
C01184,Cliente 1184,F,48,Sul,2023-09-08,,,Basic,60,Online
C01185,Cliente 1185,F,60,Nordeste,2021-05-02,,,Premium,120,Facebook
C01186,Cliente 1186,F,49,Sudeste,2021-03-26,,,Basic,60,Indicação
C01187,Cliente 1187,F,44,Sul,2020-12-18,2024-12-27,Serviço,Basic,60,Facebook
C01188,Cliente 1188,M,47,Sul,2023-02-13,,,Basic,60,Online
C01189,Cliente 1189,M,60,Centro-Oeste,2022-08-12,,,Premium,120,Indicação
C01190,Cliente 1190,F,19,Norte,2022-11-02,,,Basic,60,Google Ads
C01191,Cliente 1191,M,26,Sudeste,2020-11-15,,,Standard,80,Google Ads
C01192,Cliente 1192,M,45,Sudeste,2023-04-03,2024-09-17,Serviço,Standard,80,Online
C01193,Cliente 1193,M,48,Sudeste,2024-10-09,2024-05-29,Serviço,Basic,60,Facebook
C01194,Cliente 1194,F,51,Sul,2020-03-25,,,Premium,120,Online
C01195,Cliente 1195,F,32,Centro-Oeste,2020-09-04,,,Standard,80,Facebook
C01196,Cliente 1196,M,42,Nordeste,2023-12-26,,,Standard,80,Online
C01197,Cliente 1197,F,53,Sul,2021-07-21,,,Premium,120,Google Ads
C01198,Cliente 1198,M,25,Nordeste,2021-11-14,,,Premium,120,Facebook
C01199,Cliente 1199,M,26,Centro-Oeste,2024-08-03,2024-12-29,Serviço,Standard,80,Online
C01200,Cliente 1200,M,54,Norte,2021-10-05,,,Basic,60,Indicação
C01201,Cliente 1201,M,62,Sudeste,2021-04-23,,,Premium,120,Google Ads
C01202,Cliente 1202,F,56,Nordeste,2021-12-13,,,Standard,80,Google Ads
C01203,Cliente 1203,F,49,Sul,2021-01-02,,,Premium,120,Indicação
C01204,Cliente 1204,F,34,Nordeste,2024-12-29,,,Premium,120,Online
C01205,Cliente 1205,M,52,Norte,2020-12-22,,,Basic,60,Facebook
C01206,Cliente 1206,F,54,Sudeste,2021-02-11,,,Premium,120,Google Ads
C01207,Cliente 1207,M,36,Nordeste,2023-09-30,,,Basic,60,Online
C01208,Cliente 1208,F,61,Norte,2020-06-27,2024-01-29,Uso baixo,Standard,80,Indicação
C01209,Cliente 1209,M,46,Sul,2023-12-19,,,Basic,60,Facebook
C01210,Cliente 1210,M,24,Centro-Oeste,2024-04-13,2024-03-01,Uso baixo,Premium,120,Online
C01211,Cliente 1211,M,45,Sul,2024-01-06,,,Standard,80,Online
C01212,Cliente 1212,F,26,Sudeste,2023-08-22,2024-05-23,Uso baixo,Standard,80,Google Ads
C01213,Cliente 1213,F,45,Sul,2021-01-01,,,Premium,120,Google Ads
C01214,Cliente 1214,F,23,Sul,2022-11-25,,,Standard,80,Facebook
C01215,Cliente 1215,F,46,Sul,2021-04-07,2024-12-18,Preço,Standard,80,Online
C01216,Cliente 1216,M,34,Sul,2024-07-02,,,Premium,120,Indicação
C01217,Cliente 1217,F,33,Sudeste,2022-04-07,,,Standard,80,Indicação
C01218,Cliente 1218,F,40,Norte,2023-03-15,,,Premium,120,Facebook
C01219,Cliente 1219,M,48,Nordeste,2024-12-16,,,Premium,120,Online
C01220,Cliente 1220,M,20,Centro-Oeste,2020-05-25,,,Basic,60,Google Ads
C01221,Cliente 1221,M,38,Nordeste,2021-01-14,,,Standard,80,Online
C01222,Cliente 1222,F,43,Nordeste,2020-06-16,,,Basic,60,Google Ads
C01223,Cliente 1223,M,53,Centro-Oeste,2024-11-27,,,Standard,80,Indicação
C01224,Cliente 1224,M,59,Sudeste,2023-07-22,2024-09-26,Concorrência,Basic,60,Facebook
C01225,Cliente 1225,M,54,Centro-Oeste,2020-03-27,,,Standard,80,Facebook
C01226,Cliente 1226,F,39,Sudeste,2020-06-02,,,Basic,60,Facebook
C01227,Cliente 1227,M,59,Nordeste,2021-05-11,2024-11-21,Concorrência,Basic,60,Google Ads
C01228,Cliente 1228,F,29,Sudeste,2024-12-25,,,Basic,60,Indicação
C01229,Cliente 1229,F,59,Norte,2020-11-10,,,Basic,60,Indicação
C01230,Cliente 1230,M,30,Centro-Oeste,2024-06-21,,,Standard,80,Facebook
C01231,Cliente 1231,M,28,Norte,2021-12-23,,,Basic,60,Facebook
C01232,Cliente 1232,F,33,Nordeste,2024-05-02,,,Basic,60,Google Ads
C01233,Cliente 1233,M,25,Centro-Oeste,2023-07-21,,,Basic,60,Google Ads
C01234,Cliente 1234,M,57,Nordeste,2024-09-25,,,Standard,80,Online
C01235,Cliente 1235,F,57,Norte,2022-02-02,2024-07-22,Preço,Premium,120,Google Ads
C01236,Cliente 1236,F,62,Nordeste,2024-12-23,,,Basic,60,Online
C01237,Cliente 1237,M,19,Centro-Oeste,2020-09-18,,,Standard,80,Facebook
C01238,Cliente 1238,F,47,Centro-Oeste,2021-05-01,,,Standard,80,Indicação
C01239,Cliente 1239,M,47,Nordeste,2021-03-29,,,Basic,60,Google Ads
C01240,Cliente 1240,M,29,Centro-Oeste,2021-03-18,,,Standard,80,Indicação
C01241,Cliente 1241,M,27,Centro-Oeste,2023-07-09,,,Basic,60,Google Ads
C01242,Cliente 1242,F,61,Nordeste,2021-06-26,,,Standard,80,Google Ads
C01243,Cliente 1243,M,28,Norte,2023-02-02,,,Basic,60,Online
C01244,Cliente 1244,M,32,Centro-Oeste,2020-12-15,,,Premium,120,Google Ads
C01245,Cliente 1245,M,33,Centro-Oeste,2022-04-03,,,Basic,60,Facebook
C01246,Cliente 1246,F,34,Centro-Oeste,2021-03-13,2024-01-31,Uso baixo,Standard,80,Indicação
C01247,Cliente 1247,F,43,Centro-Oeste,2020-06-17,2024-02-21,Uso baixo,Premium,120,Google Ads
C01248,Cliente 1248,F,19,Nordeste,2024-11-06,,,Basic,60,Indicação
C01249,Cliente 1249,F,29,Norte,2024-12-14,,,Standard,80,Indicação
C01250,Cliente 1250,F,43,Norte,2023-09-28,,,Basic,60,Indicação
C01251,Cliente 1251,M,40,Sudeste,2023-06-07,,,Standard,80,Google Ads
C01252,Cliente 1252,F,35,Centro-Oeste,2020-01-23,,,Basic,60,Online
C01253,Cliente 1253,F,49,Centro-Oeste,2022-09-14,2024-08-30,Concorrência,Basic,60,Indicação
C01254,Cliente 1254,F,55,Sudeste,2021-11-06,,,Standard,80,Indicação
C01255,Cliente 1255,M,64,Norte,2020-10-07,2024-06-22,Uso baixo,Standard,80,Google Ads
C01256,Cliente 1256,F,20,Sul,2024-03-22,,,Standard,80,Google Ads
C01257,Cliente 1257,F,55,Sul,2021-12-22,,,Basic,60,Facebook
C01258,Cliente 1258,M,20,Norte,2020-09-09,,,Basic,60,Facebook
C01259,Cliente 1259,F,47,Centro-Oeste,2021-02-07,2024-03-01,Uso baixo,Standard,80,Online
C01260,Cliente 1260,M,18,Sul,2020-05-12,,,Standard,80,Online
C01261,Cliente 1261,M,47,Nordeste,2023-07-21,2024-12-25,Uso baixo,Basic,60,Online
C01262,Cliente 1262,M,62,Nordeste,2021-09-09,,,Basic,60,Online
C01263,Cliente 1263,M,49,Sudeste,2020-08-19,,,Basic,60,Indicação
C01264,Cliente 1264,M,45,Norte,2021-06-28,2024-01-07,Preço,Basic,60,Google Ads
C01265,Cliente 1265,F,38,Norte,2020-03-19,,,Basic,60,Facebook
C01266,Cliente 1266,M,63,Sul,2022-11-24,2024-03-23,Concorrência,Basic,60,Indicação
C01267,Cliente 1267,M,30,Centro-Oeste,2021-05-09,,,Standard,80,Google Ads
C01268,Cliente 1268,F,44,Norte,2023-02-07,2024-10-09,Uso baixo,Standard,80,Google Ads
C01269,Cliente 1269,M,53,Sul,2023-09-06,,,Basic,60,Indicação
C01270,Cliente 1270,F,24,Sul,2024-05-17,,,Basic,60,Indicação
C01271,Cliente 1271,F,39,Norte,2020-11-23,,,Basic,60,Facebook
C01272,Cliente 1272,F,27,Sul,2022-08-24,,,Standard,80,Online
C01273,Cliente 1273,M,56,Sudeste,2021-11-20,2024-06-05,Concorrência,Premium,120,Online
C01274,Cliente 1274,M,32,Sudeste,2021-01-18,,,Standard,80,Facebook
C01275,Cliente 1275,M,32,Norte,2023-10-19,,,Standard,80,Facebook
C01276,Cliente 1276,F,21,Centro-Oeste,2023-06-09,,,Premium,120,Online
C01277,Cliente 1277,M,49,Sudeste,2024-06-27,,,Basic,60,Indicação
C01278,Cliente 1278,M,40,Sudeste,2023-12-08,,,Basic,60,Online
C01279,Cliente 1279,M,23,Norte,2023-08-10,,,Standard,80,Google Ads
C01280,Cliente 1280,F,41,Nordeste,2021-06-30,,,Basic,60,Google Ads
C01281,Cliente 1281,F,37,Sul,2024-09-25,2024-05-27,Serviço,Standard,80,Facebook
C01282,Cliente 1282,M,54,Sudeste,2023-04-12,,,Standard,80,Online
C01283,Cliente 1283,M,37,Nordeste,2021-01-26,2024-03-16,Serviço,Standard,80,Online
C01284,Cliente 1284,M,29,Centro-Oeste,2023-01-30,,,Basic,60,Google Ads
C01285,Cliente 1285,M,50,Nordeste,2023-08-09,,,Standard,80,Online
C01286,Cliente 1286,F,45,Norte,2023-01-13,,,Standard,80,Facebook
C01287,Cliente 1287,F,25,Centro-Oeste,2022-06-27,,,Premium,120,Facebook
C01288,Cliente 1288,F,18,Centro-Oeste,2023-05-09,,,Standard,80,Google Ads
C01289,Cliente 1289,F,54,Nordeste,2021-11-15,2024-01-03,Serviço,Premium,120,Online
C01290,Cliente 1290,M,39,Norte,2021-06-24,,,Basic,60,Online
C01291,Cliente 1291,M,23,Sudeste,2020-10-23,2024-06-15,Concorrência,Standard,80,Google Ads
C01292,Cliente 1292,M,38,Nordeste,2020-02-25,,,Basic,60,Indicação
C01293,Cliente 1293,F,49,Sudeste,2024-02-04,,,Basic,60,Indicação
C01294,Cliente 1294,M,52,Nordeste,2022-11-05,,,Premium,120,Online
C01295,Cliente 1295,F,32,Sudeste,2024-08-02,2024-05-03,Concorrência,Premium,120,Facebook
C01296,Cliente 1296,F,22,Nordeste,2020-03-06,,,Basic,60,Indicação
C01297,Cliente 1297,M,63,Centro-Oeste,2022-08-15,2024-02-14,Serviço,Basic,60,Online
C01298,Cliente 1298,M,23,Sul,2024-08-09,,,Basic,60,Indicação
C01299,Cliente 1299,M,42,Centro-Oeste,2024-08-20,,,Premium,120,Google Ads
C01300,Cliente 1300,F,63,Sudeste,2024-02-04,,,Basic,60,Indicação
C01301,Cliente 1301,M,57,Norte,2024-05-23,2024-11-19,Concorrência,Basic,60,Indicação
C01302,Cliente 1302,F,46,Centro-Oeste,2022-11-12,,,Basic,60,Google Ads
C01303,Cliente 1303,M,24,Sul,2021-12-02,,,Standard,80,Facebook
C01304,Cliente 1304,F,57,Sudeste,2022-01-29,2024-04-15,Serviço,Premium,120,Online
C01305,Cliente 1305,F,30,Centro-Oeste,2021-04-30,,,Basic,60,Facebook
C01306,Cliente 1306,M,55,Nordeste,2023-12-09,2024-05-13,Uso baixo,Standard,80,Facebook
C01307,Cliente 1307,F,35,Norte,2022-03-31,2024-01-28,Concorrência,Basic,60,Indicação
C01308,Cliente 1308,F,19,Sudeste,2022-06-06,,,Standard,80,Online
C01309,Cliente 1309,M,25,Centro-Oeste,2024-08-07,2024-08-10,Uso baixo,Standard,80,Indicação
C01310,Cliente 1310,F,28,Sudeste,2023-08-21,,,Basic,60,Google Ads
C01311,Cliente 1311,M,50,Nordeste,2020-06-25,,,Basic,60,Facebook
C01312,Cliente 1312,F,55,Sul,2020-07-13,,,Premium,120,Facebook
C01313,Cliente 1313,M,44,Centro-Oeste,2022-11-02,,,Basic,60,Google Ads
C01314,Cliente 1314,M,37,Sudeste,2022-05-25,,,Standard,80,Online
C01315,Cliente 1315,F,29,Sudeste,2020-06-14,,,Basic,60,Facebook
C01316,Cliente 1316,F,60,Sudeste,2023-03-19,,,Basic,60,Facebook
C01317,Cliente 1317,F,48,Sul,2023-09-26,,,Standard,80,Online
C01318,Cliente 1318,F,44,Sudeste,2021-07-10,,,Premium,120,Indicação
C01319,Cliente 1319,F,49,Norte,2023-04-12,,,Standard,80,Google Ads
C01320,Cliente 1320,M,27,Norte,2020-06-15,2024-11-05,Serviço,Basic,60,Online
C01321,Cliente 1321,F,20,Sudeste,2021-12-09,,,Standard,80,Google Ads
C01322,Cliente 1322,M,62,Norte,2021-12-18,,,Standard,80,Google Ads
C01323,Cliente 1323,M,44,Centro-Oeste,2024-06-05,,,Standard,80,Facebook
C01324,Cliente 1324,F,52,Norte,2024-05-22,,,Standard,80,Online
C01325,Cliente 1325,M,48,Sudeste,2020-04-06,,,Basic,60,Google Ads
C01326,Cliente 1326,M,32,Nordeste,2021-11-09,,,Standard,80,Indicação
C01327,Cliente 1327,M,33,Centro-Oeste,2021-02-07,,,Standard,80,Google Ads
C01328,Cliente 1328,M,30,Sul,2023-01-05,,,Basic,60,Facebook
C01329,Cliente 1329,F,52,Sudeste,2023-06-14,,,Standard,80,Indicação
C01330,Cliente 1330,M,28,Sul,2024-09-27,,,Basic,60,Indicação
C01331,Cliente 1331,F,38,Nordeste,2020-10-17,2024-01-29,Concorrência,Basic,60,Online
C01332,Cliente 1332,F,28,Sul,2020-05-15,,,Premium,120,Indicação
C01333,Cliente 1333,M,47,Sudeste,2022-06-07,,,Basic,60,Online
C01334,Cliente 1334,F,52,Sudeste,2022-05-30,,,Basic,60,Online
C01335,Cliente 1335,F,39,Nordeste,2021-01-01,,,Standard,80,Indicação
C01336,Cliente 1336,F,55,Sudeste,2021-07-01,2024-02-03,Concorrência,Premium,120,Online
C01337,Cliente 1337,M,48,Nordeste,2022-06-20,,,Premium,120,Online
C01338,Cliente 1338,F,31,Nordeste,2020-09-04,,,Standard,80,Indicação
C01339,Cliente 1339,F,41,Sudeste,2022-02-04,,,Basic,60,Facebook
C01340,Cliente 1340,F,49,Norte,2023-05-22,,,Premium,120,Google Ads
C01341,Cliente 1341,M,53,Nordeste,2024-11-22,,,Standard,80,Online
C01342,Cliente 1342,F,49,Sudeste,2020-03-10,2024-02-09,Serviço,Basic,60,Online
C01343,Cliente 1343,M,32,Norte,2022-01-15,,,Premium,120,Indicação
C01344,Cliente 1344,M,60,Nordeste,2022-09-22,,,Basic,60,Google Ads
C01345,Cliente 1345,M,52,Norte,2020-11-24,,,Basic,60,Google Ads
C01346,Cliente 1346,M,20,Centro-Oeste,2022-11-05,,,Premium,120,Online
C01347,Cliente 1347,M,33,Centro-Oeste,2024-02-19,,,Standard,80,Indicação
C01348,Cliente 1348,M,22,Norte,2023-04-12,,,Basic,60,Facebook
C01349,Cliente 1349,F,38,Nordeste,2021-11-29,,,Basic,60,Google Ads
C01350,Cliente 1350,M,27,Sudeste,2022-03-16,,,Standard,80,Facebook
C01351,Cliente 1351,F,36,Sul,2024-10-26,,,Basic,60,Indicação
C01352,Cliente 1352,F,42,Sudeste,2020-09-30,,,Basic,60,Facebook
C01353,Cliente 1353,M,21,Sul,2021-06-07,,,Standard,80,Indicação
C01354,Cliente 1354,F,46,Sul,2020-08-06,,,Premium,120,Online
C01355,Cliente 1355,F,36,Nordeste,2022-10-20,,,Standard,80,Facebook
C01356,Cliente 1356,F,60,Norte,2021-05-27,,,Standard,80,Online
C01357,Cliente 1357,F,19,Sudeste,2023-11-23,2024-03-02,Serviço,Standard,80,Online
C01358,Cliente 1358,M,27,Norte,2023-02-08,2024-07-31,Uso baixo,Standard,80,Indicação
C01359,Cliente 1359,F,60,Centro-Oeste,2021-04-08,2024-03-05,Preço,Basic,60,Facebook
C01360,Cliente 1360,M,42,Nordeste,2024-12-17,2024-06-18,Uso baixo,Premium,120,Google Ads
C01361,Cliente 1361,F,37,Nordeste,2024-07-22,2024-11-17,Uso baixo,Standard,80,Facebook
C01362,Cliente 1362,F,36,Centro-Oeste,2023-01-21,2024-08-08,Concorrência,Basic,60,Google Ads
C01363,Cliente 1363,M,40,Sudeste,2021-03-26,2024-12-22,Serviço,Basic,60,Online
C01364,Cliente 1364,F,41,Centro-Oeste,2023-11-20,,,Standard,80,Online
C01365,Cliente 1365,F,28,Sudeste,2022-07-12,,,Basic,60,Indicação
C01366,Cliente 1366,F,63,Sul,2024-04-23,,,Basic,60,Google Ads
C01367,Cliente 1367,M,51,Nordeste,2022-07-21,2024-11-22,Concorrência,Standard,80,Facebook
C01368,Cliente 1368,F,45,Sudeste,2021-04-23,,,Premium,120,Indicação
C01369,Cliente 1369,M,22,Norte,2020-11-11,2024-12-01,Concorrência,Standard,80,Indicação
C01370,Cliente 1370,F,22,Norte,2021-11-01,,,Basic,60,Indicação
C01371,Cliente 1371,M,38,Nordeste,2021-11-28,,,Basic,60,Facebook
C01372,Cliente 1372,M,29,Centro-Oeste,2022-09-19,,,Standard,80,Indicação
C01373,Cliente 1373,F,21,Centro-Oeste,2023-10-08,2024-01-20,Uso baixo,Basic,60,Facebook
C01374,Cliente 1374,F,59,Sudeste,2022-02-06,,,Standard,80,Indicação
C01375,Cliente 1375,M,37,Centro-Oeste,2023-06-16,2024-02-06,Concorrência,Basic,60,Google Ads
C01376,Cliente 1376,M,55,Nordeste,2023-02-01,2024-04-02,Concorrência,Premium,120,Online
C01377,Cliente 1377,F,42,Sudeste,2022-06-25,,,Standard,80,Google Ads
C01378,Cliente 1378,M,31,Sul,2022-05-27,,,Basic,60,Google Ads
C01379,Cliente 1379,F,28,Centro-Oeste,2022-11-18,,,Premium,120,Indicação
C01380,Cliente 1380,F,49,Centro-Oeste,2020-03-29,,,Basic,60,Google Ads
C01381,Cliente 1381,F,28,Sudeste,2021-01-09,,,Basic,60,Google Ads
C01382,Cliente 1382,F,35,Norte,2023-11-21,,,Premium,120,Google Ads
C01383,Cliente 1383,M,44,Centro-Oeste,2024-05-05,,,Basic,60,Indicação
C01384,Cliente 1384,F,35,Nordeste,2020-12-29,2024-12-22,Preço,Standard,80,Facebook
C01385,Cliente 1385,M,40,Centro-Oeste,2020-05-26,,,Basic,60,Online
C01386,Cliente 1386,F,28,Sul,2020-11-09,,,Basic,60,Online
C01387,Cliente 1387,M,38,Centro-Oeste,2021-07-01,,,Basic,60,Facebook
C01388,Cliente 1388,F,61,Norte,2022-03-06,2024-10-14,Uso baixo,Standard,80,Facebook
C01389,Cliente 1389,M,22,Centro-Oeste,2024-01-15,2024-09-09,Serviço,Standard,80,Google Ads
C01390,Cliente 1390,M,40,Sudeste,2022-06-17,,,Basic,60,Online
C01391,Cliente 1391,F,58,Centro-Oeste,2024-03-09,2024-08-18,Concorrência,Basic,60,Facebook
C01392,Cliente 1392,F,42,Norte,2024-02-18,2024-10-29,Serviço,Premium,120,Google Ads
C01393,Cliente 1393,F,58,Sudeste,2020-04-10,,,Premium,120,Online
C01394,Cliente 1394,F,27,Nordeste,2020-04-16,,,Standard,80,Indicação
C01395,Cliente 1395,M,39,Sudeste,2022-05-06,,,Premium,120,Indicação
C01396,Cliente 1396,F,36,Sul,2022-07-25,,,Standard,80,Online
C01397,Cliente 1397,M,18,Sudeste,2020-10-17,,,Basic,60,Online
C01398,Cliente 1398,M,24,Nordeste,2023-10-04,,,Basic,60,Indicação
C01399,Cliente 1399,F,21,Centro-Oeste,2021-09-08,,,Basic,60,Indicação
C01400,Cliente 1400,M,18,Sudeste,2024-10-22,2024-02-09,Concorrência,Premium,120,Online
C01401,Cliente 1401,M,32,Sudeste,2021-08-10,,,Standard,80,Google Ads
C01402,Cliente 1402,M,57,Sudeste,2023-06-04,2024-07-21,Uso baixo,Standard,80,Facebook
C01403,Cliente 1403,M,29,Sudeste,2021-08-18,,,Basic,60,Facebook
C01404,Cliente 1404,F,39,Nordeste,2022-09-03,,,Standard,80,Online
C01405,Cliente 1405,F,39,Norte,2024-05-30,,,Standard,80,Facebook
C01406,Cliente 1406,F,64,Norte,2024-11-19,,,Premium,120,Indicação
C01407,Cliente 1407,F,34,Sudeste,2024-11-25,2024-03-31,Serviço,Basic,60,Indicação
C01408,Cliente 1408,M,46,Nordeste,2022-12-09,2024-01-10,Uso baixo,Standard,80,Facebook
C01409,Cliente 1409,M,63,Nordeste,2022-05-17,,,Basic,60,Online
C01410,Cliente 1410,F,31,Sudeste,2022-08-27,2024-11-12,Preço,Standard,80,Indicação
C01411,Cliente 1411,F,37,Sul,2021-12-22,,,Standard,80,Google Ads
C01412,Cliente 1412,F,50,Sudeste,2020-06-06,,,Basic,60,Google Ads
C01413,Cliente 1413,M,60,Sul,2020-11-23,,,Standard,80,Indicação
C01414,Cliente 1414,F,32,Sudeste,2024-11-03,,,Basic,60,Indicação
C01415,Cliente 1415,F,29,Sul,2023-01-05,,,Premium,120,Facebook
C01416,Cliente 1416,F,57,Sul,2022-01-04,2024-11-12,Concorrência,Basic,60,Online
C01417,Cliente 1417,M,37,Sudeste,2021-09-24,,,Standard,80,Facebook
C01418,Cliente 1418,M,47,Sul,2024-01-17,,,Premium,120,Online
C01419,Cliente 1419,M,55,Centro-Oeste,2023-08-26,,,Basic,60,Google Ads
C01420,Cliente 1420,M,20,Norte,2020-11-22,2024-01-06,Concorrência,Standard,80,Google Ads
C01421,Cliente 1421,M,45,Nordeste,2021-05-22,2024-07-06,Concorrência,Standard,80,Online
C01422,Cliente 1422,M,43,Sul,2022-05-19,,,Basic,60,Facebook
C01423,Cliente 1423,M,47,Sul,2023-02-04,,,Standard,80,Indicação
C01424,Cliente 1424,M,30,Nordeste,2020-08-28,,,Standard,80,Online
C01425,Cliente 1425,F,30,Sul,2021-03-10,2024-07-01,Concorrência,Premium,120,Facebook
C01426,Cliente 1426,F,19,Nordeste,2022-11-17,,,Premium,120,Google Ads
C01427,Cliente 1427,M,54,Sudeste,2021-12-04,2024-05-02,Serviço,Standard,80,Indicação
C01428,Cliente 1428,M,55,Centro-Oeste,2023-06-26,2024-11-18,Preço,Standard,80,Google Ads
C01429,Cliente 1429,F,19,Centro-Oeste,2023-10-19,,,Premium,120,Online
C01430,Cliente 1430,M,53,Norte,2024-10-14,,,Standard,80,Google Ads
C01431,Cliente 1431,M,43,Sul,2024-04-05,,,Basic,60,Google Ads
C01432,Cliente 1432,M,28,Norte,2024-02-04,,,Standard,80,Online
C01433,Cliente 1433,F,25,Sudeste,2024-08-17,,,Premium,120,Indicação
C01434,Cliente 1434,F,61,Centro-Oeste,2024-04-11,,,Standard,80,Online
C01435,Cliente 1435,F,57,Sudeste,2021-08-11,,,Standard,80,Facebook
C01436,Cliente 1436,F,60,Sudeste,2021-02-16,,,Basic,60,Online
C01437,Cliente 1437,F,39,Sul,2021-07-22,2024-11-10,Serviço,Premium,120,Online
C01438,Cliente 1438,M,37,Sudeste,2024-07-12,,,Standard,80,Indicação
C01439,Cliente 1439,F,25,Centro-Oeste,2023-04-03,,,Standard,80,Facebook
C01440,Cliente 1440,M,46,Norte,2022-09-15,2024-12-25,Preço,Basic,60,Google Ads
C01441,Cliente 1441,M,57,Centro-Oeste,2024-05-18,,,Basic,60,Google Ads
C01442,Cliente 1442,F,43,Sul,2022-12-07,,,Standard,80,Google Ads
C01443,Cliente 1443,F,47,Centro-Oeste,2024-08-12,2024-02-12,Concorrência,Premium,120,Google Ads
C01444,Cliente 1444,M,34,Nordeste,2021-04-28,,,Basic,60,Indicação
C01445,Cliente 1445,M,37,Norte,2023-03-27,,,Basic,60,Facebook
C01446,Cliente 1446,M,33,Nordeste,2021-10-29,,,Basic,60,Indicação
C01447,Cliente 1447,F,63,Nordeste,2020-05-30,,,Basic,60,Online
C01448,Cliente 1448,F,60,Sul,2020-08-12,,,Basic,60,Facebook
C01449,Cliente 1449,F,24,Sudeste,2023-07-07,2024-04-18,Concorrência,Standard,80,Facebook
C01450,Cliente 1450,F,33,Nordeste,2023-11-11,,,Premium,120,Google Ads
C01451,Cliente 1451,F,62,Centro-Oeste,2020-09-12,,,Basic,60,Google Ads
C01452,Cliente 1452,M,64,Sudeste,2020-03-01,2024-06-14,Concorrência,Standard,80,Google Ads
C01453,Cliente 1453,F,44,Centro-Oeste,2024-11-30,,,Basic,60,Google Ads
C01454,Cliente 1454,M,40,Centro-Oeste,2021-01-30,,,Basic,60,Online
C01455,Cliente 1455,M,41,Sudeste,2023-11-21,,,Basic,60,Google Ads
C01456,Cliente 1456,M,26,Sudeste,2023-03-31,,,Standard,80,Indicação
C01457,Cliente 1457,F,52,Centro-Oeste,2021-01-14,2024-04-15,Concorrência,Basic,60,Facebook
C01458,Cliente 1458,F,37,Sul,2024-01-06,,,Standard,80,Online
C01459,Cliente 1459,F,54,Norte,2020-12-14,2024-07-22,Preço,Basic,60,Online
C01460,Cliente 1460,M,59,Norte,2020-01-31,,,Basic,60,Facebook
